timestamp,open,low,high,close,volume
2001-04-16,1000,1000,1000,1000,0
2001-04-17,1000,1000,1000,1000,0
2001-04-18,1000,1000,1000,1000,0
2001-04-19,1000,1000,1000,1000,0
2001-04-20,1000,1000,1000,1000,0
2001-04-23,1000,1000,1000,1000,0
2001-04-24,1000,1000,1000,1000,0
2001-04-25,1000,1000,1000,1000,0
2001-04-26,1000,1000,1000,1000,0
2001-04-27,1000,1000,1000,1000,0
2001-04-30,1000,1000,1000,1000,0
2001-05-01,1000,1000,1000,1000,0
2001-05-02,1000,1000,1000,1000,0
2001-05-03,1000,1000,1000,1000,0
2001-05-04,1000,1000,1000,1000,0
2001-05-07,1000,1000,1000,1000,0
2001-05-08,1000,1000,1000,1000,0
2001-05-09,1000,1000,1000,1000,0
2001-05-10,1000,1000,1000,1000,0
2001-05-11,1000,1000,1000,1000,0
2001-05-14,1000,1000,1000,1000,0
2001-05-15,1000,1000,1000,1000,0
2001-05-16,1000,1000,1000,1000,0
2001-05-17,1000,1000,1000,1000,0
2001-05-18,1000,1000,1000,1000,0
2001-05-21,1000,1000,1000,1000,0
2001-05-22,1000,1000,1000,1000,0
2001-05-23,1000,1000,1000,1000,0
2001-05-24,1000,1000,1000,1000,0
2001-05-25,1000,1000,1000,1000,0
2001-05-28,1000,1000,1000,1000,0
2001-05-29,1000,1000,1000,1000,0
2001-05-30,1000,1000,1000,1000,0
2001-05-31,1000,1000,1000,1000,0
2001-06-01,1000,1000,1000,1000,0
2001-06-04,1000,1000,1000,1000,0
2001-06-05,1000,1000,1000,1000,0
2001-06-06,1000,1000,1000,1000,0
2001-06-07,1000,1000,1000,1000,0
2001-06-08,1000,1000,1000,1000,0
2001-06-11,1000,1000,1000,1000,0
2001-06-12,1000,1000,1000,1000,0
2001-06-13,1000,1000,1000,1000,0
2001-06-14,1000,1000,1000,1000,0
2001-06-15,1000,1000,1000,1000,0
2001-06-18,1000,1000,1000,1000,0
2001-06-19,1000,1000,1000,1000,0
2001-06-20,1000,1000,1000,1000,0
2001-06-21,1000,1000,1000,1000,0
2001-06-22,1000,1000,1000,1000,0
2001-06-25,1000,1000,1000,1000,0
2001-06-26,1000,1000,1000,1000,0
2001-06-27,1000,1000,1000,1000,0
2001-06-28,1000,1000,1000,1000,0
2001-06-29,1000,1000,1000,1000,0
2001-07-02,1000,1000,1000,1000,0
2001-07-03,1000,1000,1000,1000,0
2001-07-04,1000,1000,1000,1000,0
2001-07-05,1000,1000,1000,1000,0
2001-07-06,1000,1000,1000,1000,0
2001-07-09,1000,1000,1000,1000,0
2001-07-10,1000,1000,1000,1000,0
2001-07-11,1000,1000,1000,1000,0
2001-07-12,1000,1000,1000,1000,0
2001-07-13,1000,1000,1000,1000,0
2001-07-16,1000,1000,1000,1000,0
2001-07-17,1000,1000,1000,1000,0
2001-07-18,1000,1000,1000,1000,0
2001-07-19,1000,1000,1000,1000,0
2001-07-20,1000,1000,1000,1000,0
2001-07-23,1000,1000,1000,1000,0
2001-07-24,1000,1000,1000,1000,0
2001-07-25,1000,1000,1000,1000,0
2001-07-26,1000,1000,1000,1000,0
2001-07-27,1000,1000,1000,1000,0
2001-07-30,1000,1000,1000,1000,0
2001-07-31,1000,1000,1000,1000,0
2001-08-01,1000,1000,1000,1000,0
2001-08-02,1000,1000,1000,1000,0
2001-08-03,1000,1000,1000,1000,0
2001-08-06,1000,1000,1000,1000,0
2001-08-07,1000,1000,1000,1000,0
2001-08-08,1000,1000,1000,1000,0
2001-08-09,1000,1000,1000,1000,0
2001-08-10,1000,1000,1000,1000,0
2001-08-13,1000,1000,1000,1000,0
2001-08-14,1000,1000,1000,1000,0
2001-08-15,1000,1000,1000,1000,0
2001-08-16,1000,1000,1000,1000,0
2001-08-17,1000,1000,1000,1000,0
2001-08-20,1000,1000,1000,1000,0
2001-08-21,1000,1000,1000,1000,0
2001-08-22,1000,1000,1000,1000,0
2001-08-23,1000,1000,1000,1000,0
2001-08-24,1000,1000,1000,1000,0
2001-08-27,1000,1000,1000,1000,0
2001-08-28,1000,1000,1000,1000,0
2001-08-29,1000,1000,1000,1000,0
2001-08-30,1000,1000,1000,1000,0
2001-08-31,1000,1000,1000,1000,0
2001-09-03,1000,1000,1000,1000,0
2001-09-04,1000,1000,1000,1000,0
2001-09-05,1000,1000,1000,1000,0
2001-09-06,1000,1000,1000,1000,0
2001-09-07,1000,1000,1000,1000,0
2001-09-10,1000,1000,1000,1000,0
2001-09-11,1000,1000,1000,1000,0
2001-09-12,1000,1000,1000,1000,0
2001-09-13,1000,1000,1000,1000,0
2001-09-14,1000,1000,1000,1000,0
2001-09-17,1000,1000,1000,1000,0
2001-09-18,1000,1000,1000,1000,0
2001-09-19,1000,1000,1000,1000,0
2001-09-20,1000,1000,1000,1000,0
2001-09-21,1000,1000,1000,1000,0
2001-09-24,1000,1000,1000,1000,0
2001-09-25,1000,1000,1000,1000,0
2001-09-26,1000,1000,1000,1000,0
2001-09-27,1000,1000,1000,1000,0
2001-09-28,1000,1000,1000,1000,0
2001-10-01,1000,1000,1000,1000,0
2001-10-02,1000,1000,1000,1000,0
2001-10-03,1000,1000,1000,1000,0
2001-10-04,1000,1000,1000,1000,0
2001-10-05,1000,1000,1000,1000,0
2001-10-08,1000,1000,1000,1000,0
2001-10-09,1000,1000,1000,1000,0
2001-10-10,1000,1000,1000,1000,0
2001-10-11,1000,1000,1000,1000,0
2001-10-12,1000,1000,1000,1000,0
2001-10-15,1000,1000,1000,1000,0
2001-10-16,1000,1000,1000,1000,0
2001-10-17,1000,1000,1000,1000,0
2001-10-18,1000,1000,1000,1000,0
2001-10-19,1000,1000,1000,1000,0
2001-10-22,1000,1000,1000,1000,0
2001-10-23,1000,1000,1000,1000,0
2001-10-24,1000,1000,1000,1000,0
2001-10-25,1000,1000,1000,1000,0
2001-10-26,1000,1000,1000,1000,0
2001-10-29,1000,1000,1000,1000,0
2001-10-30,1000,1000,1000,1000,0
2001-10-31,1000,1000,1000,1000,0
2001-11-01,1000,1000,1000,1000,0
2001-11-02,1000,1000,1000,1000,0
2001-11-05,1000,1000,1000,1000,0
2001-11-06,1000,1000,1000,1000,0
2001-11-07,1000,1000,1000,1000,0
2001-11-08,1000,1000,1000,1000,0
2001-11-09,1000,1000,1000,1000,0
2001-11-12,1000,1000,1000,1000,0
2001-11-13,1000,1000,1000,1000,0
2001-11-14,1000,1000,1000,1000,0
2001-11-15,1000,1000,1000,1000,0
2001-11-16,1000,1000,1000,1000,0
2001-11-19,1000,1000,1000,1000,0
2001-11-20,1000,1000,1000,1000,0
2001-11-21,1000,1000,1000,1000,0
2001-11-22,1000,1000,1000,1000,0
2001-11-23,1000,1000,1000,1000,0
2001-11-26,1000,1000,1000,1000,0
2001-11-27,1000,1000,1000,1000,0
2001-11-28,1000,1000,1000,1000,0
2001-11-29,1000,1000,1000,1000,0
2001-11-30,1000,1000,1000,1000,0
2001-12-03,1000,1000,1000,1000,0
2001-12-04,1000,1000,1000,1000,0
2001-12-05,1000,1000,1000,1000,0
2001-12-06,1000,1000,1000,1000,0
2001-12-07,1000,1000,1000,1000,0
2001-12-10,1000,1000,1000,1000,0
2001-12-11,1000,1000,1000,1000,0
2001-12-12,1000,1000,1000,1000,0
2001-12-13,1000,1000,1000,1000,0
2001-12-14,1000,1000,1000,1000,0
2001-12-17,1000,1000,1000,1000,0
2001-12-18,1000,1000,1000,1000,0
2001-12-19,1000,1000,1000,1000,0
2001-12-20,1000,1000,1000,1000,0
2001-12-21,1000,1000,1000,1000,0
2001-12-24,1000,1000,1000,1000,0
2001-12-25,1000,1000,1000,1000,0
2001-12-26,1000,1000,1000,1000,0
2001-12-27,1000,1000,1000,1000,0
2001-12-28,1000,1000,1000,1000,0
2001-12-31,1000,1000,1000,1000,0
2002-01-01,1000,1000,1000,1000,0
2002-01-02,1000,1000,1000,1000,0
2002-01-03,1000,1000,1000,1000,0
2002-01-04,1000,1000,1000,1000,0
2002-01-07,1000,1000,1000,1000,0
2002-01-08,1000,1000,1000,1000,0
2002-01-09,1000,1000,1000,1000,0
2002-01-10,1000,1000,1000,1000,0
2002-01-11,1000,1000,1000,1000,0
2002-01-14,1000,1000,1000,1000,0
2002-01-15,1000,1000,1000,1000,0
2002-01-16,1000,1000,1000,1000,0
2002-01-17,1000,1000,1000,1000,0
2002-01-18,1000,1000,1000,1000,0
2002-01-21,1000,1000,1000,1000,0
2002-01-22,1000,1000,1000,1000,0
2002-01-23,1000,1000,1000,1000,0
2002-01-24,1000,1000,1000,1000,0
2002-01-25,1000,1000,1000,1000,0
2002-01-28,1000,1000,1000,1000,0
2002-01-29,1000,1000,1000,1000,0
2002-01-30,1000,1000,1000,1000,0
2002-01-31,1000,1000,1000,1000,0
2002-02-01,1000,1000,1000,1000,0
2002-02-04,1000,1000,1000,1000,0
2002-02-05,1000,1000,1000,1000,0
2002-02-06,1000,1000,1000,1000,0
2002-02-07,1000,1000,1000,1000,0
2002-02-08,1000,1000,1000,1000,0
2002-02-11,1000,1000,1000,1000,0
2002-02-12,1000,1000,1000,1000,0
2002-02-13,1000,1000,1000,1000,0
2002-02-14,1000,1000,1000,1000,0
2002-02-15,1000,1000,1000,1000,0
2002-02-18,1000,1000,1000,1000,0
2002-02-19,1000,1000,1000,1000,0
2002-02-20,1000,1000,1000,1000,0
2002-02-21,1000,1000,1000,1000,0
2002-02-22,1000,1000,1000,1000,0
2002-02-25,1000,1000,1000,1000,0
2002-02-26,1000,1000,1000,1000,0
2002-02-27,1000,1000,1000,1000,0
2002-02-28,1000,1000,1000,1000,0
2002-03-01,1000,1000,1000,1000,0
2002-03-04,1000,1000,1000,1000,0
2002-03-05,1000,1000,1000,1000,0
2002-03-06,1000,1000,1000,1000,0
2002-03-07,1000,1000,1000,1000,0
2002-03-08,1000,1000,1000,1000,0
2002-03-11,1000,1000,1000,1000,0
2002-03-12,1000,1000,1000,1000,0
2002-03-13,1000,1000,1000,1000,0
2002-03-14,1000,1000,1000,1000,0
2002-03-15,1000,1000,1000,1000,0
2002-03-18,1000,1000,1000,1000,0
2002-03-19,1000,1000,1000,1000,0
2002-03-20,1000,1000,1000,1000,0
2002-03-21,1000,1000,1000,1000,0
2002-03-22,1000,1000,1000,1000,0
2002-03-25,1000,1000,1000,1000,0
2002-03-26,1000,1000,1000,1000,0
2002-03-27,1000,1000,1000,1000,0
2002-03-28,1000,1000,1000,1000,0
2002-03-29,1000,1000,1000,1000,0
2002-04-01,1000,1000,1000,1000,0
2002-04-02,1000,1000,1000,1000,0
2002-04-03,1000,1000,1000,1000,0
2002-04-04,1000,1000,1000,1000,0
2002-04-05,1000,1000,1000,1000,500
2002-04-08,800,800,800,800,500
2002-04-09,800,800,800,800,0
2002-04-10,800,800,800,800,0
2002-04-11,800,800,800,800,0
2002-04-12,700,700,700,700,500
2002-04-15,600,600,600,600,500
2002-04-16,600,600,600,600,0
2002-04-17,600,600,600,600,0
2002-04-18,600,600,600,600,0
2002-04-19,500,500,500,500,500
2002-04-22,500,500,500,500,0
2002-04-23,500,500,500,500,0
2002-04-24,500,500,500,500,0
2002-04-25,500,500,500,500,0
2002-04-26,400,400,400,400,500
2002-04-29,400,400,400,400,0
2002-04-30,400,400,400,400,0
2002-05-01,400,400,400,400,0
2002-05-02,400,400,400,400,0
2002-05-03,350,350,350,350,500
2002-05-06,350,350,350,350,0
2002-05-07,300,300,300,300,500
2002-05-08,205,205,205,205,5000
2002-05-09,205,205,205,205,0
2002-05-10,150,150,245,245,1000
2002-05-13,245,245,245,245,0
2002-05-14,245,245,245,245,0
2002-05-15,245,245,245,245,0
2002-05-16,200,200,200,200,1000
2002-05-17,200,200,200,200,0
2002-05-20,200,200,200,200,0
2002-05-21,150,135,225,225,3500
2002-05-22,155,155,155,155,500
2002-05-23,150,110,195,195,2500
2002-05-24,150,135,150,135,1500
2002-05-27,135,135,135,135,0
2002-05-28,135,135,135,135,0
2002-05-29,135,135,135,135,0
2002-05-30,135,135,135,135,0
2002-05-31,135,135,135,135,0
2002-06-03,135,135,135,135,0
