timestamp,open,low,high,close,volume
2022-04-18 09:00:00,51,51,52,51,0
2022-04-18 10:00:00,51,51,51,51,468500
2022-04-18 11:00:00,51,51,51,51,203900
2022-04-18 12:00:00,51,51,51,51,0
2022-04-18 13:00:00,50,50,51,50,809400
2022-04-18 14:00:00,50,50,51,51,169800
2022-04-18 15:00:00,51,51,51,51,24300
2022-04-18 16:00:00,51,51,51,51,0
2022-04-19 09:00:00,51,50,51,51,0
2022-04-19 10:00:00,50,50,51,51,40500
2022-04-19 11:00:00,51,50,51,51,104200
2022-04-19 12:00:00,51,50,51,51,0
2022-04-19 13:00:00,51,50,51,51,273100
2022-04-19 14:00:00,51,50,51,51,1118200
2022-04-19 15:00:00,51,51,51,51,600
2022-04-19 16:00:00,51,51,51,51,0
2022-04-20 09:00:00,51,50,51,50,0
2022-04-20 10:00:00,50,50,51,50,184900
2022-04-20 11:00:00,50,50,51,51,64100
2022-04-20 12:00:00,50,50,51,51,0
2022-04-20 13:00:00,50,50,51,51,484600
2022-04-20 14:00:00,51,50,51,50,28500
2022-04-20 15:00:00,51,51,51,51,411000
2022-04-20 16:00:00,51,51,51,51,0
2022-04-21 09:00:00,50,50,50,50,0
2022-04-21 10:00:00,50,50,51,50,757700
2022-04-21 11:00:00,50,50,51,51,18500
2022-04-21 12:00:00,50,50,51,51,0
2022-04-21 13:00:00,51,50,51,51,9800
2022-04-21 14:00:00,51,50,51,50,1500
2022-04-21 15:00:00,51,51,51,51,1200
2022-04-21 16:00:00,51,51,51,51,0
2022-04-22 09:00:00,50,50,51,50,0
2022-04-22 10:00:00,50,50,50,50,2140800
2022-04-22 11:00:00,50,50,50,50,0
2022-04-22 12:00:00,50,50,50,50,0
2022-04-22 13:00:00,50,50,50,50,5000
2022-04-22 14:00:00,50,50,51,51,2107800
2022-04-22 15:00:00,51,51,51,51,1900
2022-04-22 16:00:00,51,51,51,51,0
2022-04-25 09:00:00,51,50,51,50,0
2022-04-25 10:00:00,50,50,51,51,4111600
2022-04-25 11:00:00,51,50,51,50,354500
2022-04-25 12:00:00,51,50,51,50,0
2022-04-25 13:00:00,50,50,50,50,900100
2022-04-25 14:00:00,51,50,51,50,485000
2022-04-25 15:00:00,50,50,50,50,540000
2022-04-25 16:00:00,50,50,50,50,0
2022-04-26 09:00:00,50,50,50,50,0
2022-04-26 10:00:00,50,50,51,50,307500
2022-04-26 11:00:00,50,50,50,50,900
2022-04-26 12:00:00,50,50,50,50,0
2022-04-26 13:00:00,50,50,50,50,263600
2022-04-26 14:00:00,50,50,50,50,723300
2022-04-26 15:00:00,50,50,50,50,8800
2022-04-26 16:00:00,50,50,50,50,0
2022-04-27 09:00:00,50,50,50,50,0
2022-04-27 10:00:00,50,50,50,50,44800
2022-04-27 11:00:00,50,50,50,50,8100
2022-04-27 12:00:00,50,50,50,50,0
2022-04-27 13:00:00,50,50,50,50,130300
2022-04-27 14:00:00,50,50,51,51,18600
2022-04-27 15:00:00,50,50,50,50,190200
2022-04-27 16:00:00,50,50,50,50,0
2022-04-28 09:00:00,50,50,51,50,0
2022-04-28 10:00:00,50,50,50,50,125500
2022-04-28 11:00:00,50,50,50,50,0
2022-04-28 12:00:00,50,50,50,50,0
2022-04-28 13:00:00,50,50,51,51,14100
2022-04-28 14:00:00,50,50,51,51,22300
2022-04-28 15:00:00,51,51,51,51,20000
2022-04-28 16:00:00,51,51,51,51,0
2022-04-29 09:00:00,51,51,51,51,0
2022-04-29 10:00:00,51,51,51,51,0
2022-04-29 11:00:00,51,51,51,51,0
2022-04-29 12:00:00,51,51,51,51,0
2022-04-29 13:00:00,51,51,51,51,0
2022-04-29 14:00:00,51,51,51,51,0
2022-04-29 15:00:00,51,51,51,51,0
2022-04-29 16:00:00,51,51,51,51,0
2022-05-02 09:00:00,51,51,51,51,0
2022-05-02 10:00:00,51,51,51,51,0
2022-05-02 11:00:00,51,51,51,51,0
2022-05-02 12:00:00,51,51,51,51,0
2022-05-02 13:00:00,51,51,51,51,0
2022-05-02 14:00:00,51,51,51,51,0
2022-05-02 15:00:00,51,51,51,51,0
2022-05-02 16:00:00,51,51,51,51,0
2022-05-03 09:00:00,51,51,51,51,0
2022-05-03 10:00:00,51,51,51,51,0
2022-05-03 11:00:00,51,51,51,51,0
2022-05-03 12:00:00,51,51,51,51,0
2022-05-03 13:00:00,51,51,51,51,0
2022-05-03 14:00:00,51,51,51,51,0
2022-05-03 15:00:00,51,51,51,51,0
2022-05-03 16:00:00,51,51,51,51,0
2022-05-04 09:00:00,51,51,51,51,0
2022-05-04 10:00:00,51,51,51,51,0
2022-05-04 11:00:00,51,51,51,51,0
2022-05-04 12:00:00,51,51,51,51,0
2022-05-04 13:00:00,51,51,51,51,0
2022-05-04 14:00:00,51,51,51,51,0
2022-05-04 15:00:00,51,51,51,51,0
2022-05-04 16:00:00,51,51,51,51,0
2022-05-05 09:00:00,51,51,51,51,0
2022-05-05 10:00:00,51,51,51,51,0
2022-05-05 11:00:00,51,51,51,51,0
2022-05-05 12:00:00,51,51,51,51,0
2022-05-05 13:00:00,51,51,51,51,0
2022-05-05 14:00:00,51,51,51,51,0
2022-05-05 15:00:00,51,51,51,51,0
2022-05-05 16:00:00,51,51,51,51,0
2022-05-06 09:00:00,51,51,51,51,0
2022-05-06 10:00:00,51,51,51,51,0
2022-05-06 11:00:00,51,51,51,51,0
2022-05-06 12:00:00,51,51,51,51,0
2022-05-06 13:00:00,51,51,51,51,0
2022-05-06 14:00:00,51,51,51,51,0
2022-05-06 15:00:00,51,51,51,51,0
2022-05-06 16:00:00,51,51,51,51,0
2022-05-09 09:00:00,51,50,51,50,0
2022-05-09 10:00:00,50,50,51,51,184500
2022-05-09 11:00:00,50,50,50,50,2500
2022-05-09 12:00:00,50,50,50,50,0
2022-05-09 13:00:00,50,50,51,51,57500
2022-05-09 14:00:00,51,50,51,50,499800
2022-05-09 15:00:00,51,50,51,50,0
2022-05-09 16:00:00,51,50,51,50,0
2022-05-10 09:00:00,51,50,51,50,0
2022-05-10 10:00:00,51,50,51,50,0
2022-05-10 11:00:00,51,50,51,50,0
2022-05-10 12:00:00,51,50,51,50,0
2022-05-10 13:00:00,51,50,51,50,0
2022-05-10 14:00:00,51,50,51,50,0
2022-05-10 15:00:00,50,50,50,50,0
2022-05-10 16:00:00,50,50,50,50,0
2022-05-11 09:00:00,50,50,51,50,80300
2022-05-11 10:00:00,50,50,50,50,169600
2022-05-11 11:00:00,50,50,50,50,27200
2022-05-11 12:00:00,50,50,50,50,0
2022-05-11 13:00:00,50,50,50,50,78000
2022-05-11 14:00:00,50,50,51,51,173200
2022-05-11 15:00:00,51,51,51,51,100200
2022-05-11 16:00:00,51,51,51,51,0
2022-05-12 09:00:00,51,50,51,50,0
2022-05-12 10:00:00,51,50,51,50,1600
2022-05-12 11:00:00,50,50,50,50,13500
2022-05-12 12:00:00,50,50,50,50,0
2022-05-12 13:00:00,51,50,51,50,74000
2022-05-12 14:00:00,50,50,50,50,283000
2022-05-12 15:00:00,50,50,50,50,29100
2022-05-12 16:00:00,50,50,50,50,0
2022-05-13 09:00:00,51,50,51,50,0
2022-05-13 10:00:00,50,50,51,50,44200
2022-05-13 11:00:00,50,50,50,50,165000
